jobId,numMaps,numReduces,startTime,finishTime,duration
job0,1,0,1,18.1357063701,17.1357063701
job2,1,0,8,25.137,17.137
job3,1,0,9,26.137,17.137
job1,1,1,6,48.248,42.248
job6,4,0,41,58.190634609,17.190634609
job4,155,20,17,59.558,42.558
job9,1,0,48,73.271,25.271
job10,1,0,58,75.692217728,17.692217728
job5,1,1,40,82.241,42.241
job11,1,0,71,88.257,17.257
job12,1,0,75,92.1357063701,17.1357063701
job8,1,1,47,98.271,51.271
job7,1535,192,44,104.708,60.708
job16,17,0,91,111.324852337,20.324852337
job13,1,1,78,120.137,42.1370000001
job15,216,27,89,136.386,47.3860000002
job14,1327,166,79,136.556,57.5560000002
job18,1,0,120,137.13570637,17.1357063701
job17,1,1,113,161.383,48.3830000003
job20,7,1,125,176.624,51.6240000004
job21,6,1,131,180.338,49.3380000004
job22,6,1,135,180.338,45.3380000004
job19,1327,166,123,180.398,57.3980000004
job27,1,0,166,183.137,17.1370000004
job23,6,1,149,191.23,42.2300000004
job24,6,1,159,201.142,42.1420000005
job25,6,1,161,203.202,42.2020000005
job26,6,1,164,206.142,42.1420000005
job28,1,1,191,233.137000001,42.1370000006
job29,1,1,192,234.138000001,42.1380000006
job35,1,0,234,259.404141826,25.4041418261
job36,1,0,241,260.406668892,19.4066688916
job30,1327,166,212,270.368000001,58.3680000008
job33,1,1,232,274.274000001,42.2740000008
job38,3,0,254,275.55693401,21.5569340104
job39,58,0,258,275.635378197,17.6353781968
job40,1,0,269,286.502217729,17.5022177288
job37,216,27,252,300.801,48.8010000004
job42,1,0,293,315.729653185,22.7296531848
job43,1,0,298,315.731,17.7309999998
job41,1,1,271,315.747,44.7470000001
job31,1327,166,217,315.903,98.9030000001
job32,1327,166,223,315.903,92.9030000001
job44,1,1,305,354.863999999,49.8639999991
job45,219,28,312,356.682999999,44.6829999991
job50,1,0,338,361.146999999,23.1469999988
job46,1,1,319,362.080999999,43.080999999
job53,1,0,347,365.343665922,18.3436659221
job52,1,0,346,365.347999999,19.3479999987
job47,16,2,321,370.021999999,49.0219999988
job48,1,1,329,371.999999999,42.9999999987
job49,216,27,334,376.473999999,42.4739999986
job55,2,0,359,377.439870912,18.4398709121
job56,49,0,367,391.441741825,24.4417418248
job51,1393,0,341,391.49208864,50.4920886401
job61,7,0,385,406.534959553,21.5349595528
job57,1,1,370,412.952999998,42.9529999978
job34,5228,654,233,416.588999998,183.588999998
job58,1,1,373,417.404999998,44.4049999977
job62,1,0,398,417.611999997,19.6119999974
job59,1,1,376,418.576999998,42.5769999976
job60,1,1,382,428.269999997,46.2699999974
job66,1,0,442,462.991653182,20.9916531817
job65,3,0,431,464.014653181,33.0146531814
job68,1,0,455,478.148870909,23.1488709094
job69,2,0,463,483.382999996,20.3829999959
job63,119,0,415,487.780587569,72.7805875686
job71,1,0,472,494.076999996,22.0769999956
job72,1,0,477,494.283088637,17.2830886374
job67,1,1,448,504.126999996,56.1269999956
job70,1,1,465,511.552999995,46.5529999954
job64,74,10,418,512.668999995,94.6689999954
job77,1,0,501,519.262999995,18.262999995
job74,1,1,486,528.921999995,42.921999995
job76,1,1,492,534.446999995,42.4469999949
job75,1393,0,491,552.918395006,61.918395006
job73,869,109,480,562.967999994,82.9679999942
job54,2443,306,358,839.309999991,481.309999991
