jobId,numMaps,numReduces,startTime,finishTime,duration
job0,1,0,7,24.1358899104,17.1358899104
job2,1,0,22,39.1358899104,17.1358899104
job3,1,0,32,49.137,17.137
job5,4,0,43,60.1358899104,17.1358899104
job1,1,1,20,62.248,42.248
job7,1,0,58,75.1358899104,17.1358899104
job4,1,1,42,84.241,42.241
job6,1,1,54,96.138,42.138
job8,1,0,102,119.137,17.1370000001
job10,1,0,115,132.13588991,17.1358899104
job11,1,0,119,136.13588991,17.1358899104
job9,155,20,106,148.763395236,42.7633952363
job12,1,1,125,167.138,42.1380000003
job15,17,0,149,172.297677661,23.2976776606
job17,1,0,172,189.13588991,17.1358899104
job14,216,27,143,196.351,53.3510000004
job13,1327,166,139,196.412,57.4120000004
job16,1,1,155,197.279,42.2790000005
job18,1327,166,198,255.423000001,57.4230000007
job19,7,1,208,256.542000001,48.5420000007
job20,6,1,237,279.158000001,42.1580000008
job21,6,1,247,289.150000001,42.1500000007
job22,6,1,282,324.158,42.1579999999
job26,1,0,310,327.137,17.1369999996
job23,6,1,297,339.15,42.1499999995
job24,6,1,299,341.181999999,42.1819999995
job25,6,1,301,343.157999999,42.1579999994
job27,1,1,329,371.138999999,42.1389999988
job28,1,1,342,384.136999998,42.1369999984
job29,1327,166,369,426.705999997,57.7059999974
job33,1,0,425,442.255844365,17.2558443647
job32,1,1,398,442.544999997,44.5449999971
job34,1,0,426,443.21549914,17.2154991399
job30,1327,166,373,456.793999997,83.7939999967
job31,1327,166,380,456.799999997,76.7999999967
job35,216,27,432,474.293999996,42.2939999963
job36,3,0,467,484.148408821,17.148408821
job37,58,0,473,490.170391904,17.1703919044
job38,1,0,485,502.13588991,17.1358899104
job41,1,0,535,552.15612422,17.1561242201
job42,1,0,549,566.13588991,17.1358899104
job40,1,1,524,566.228999994,42.2289999941
job39,1535,192,513,597.017364607,84.0173646069
job43,1,1,569,611.138999993,42.1389999931
job44,1,1,586,628.136999993,42.1369999927
job48,1,0,629,646.136999992,17.136999992
job45,16,2,611,653.161999992,42.1619999921
job46,1,1,619,661.136999992,42.1369999919
job47,216,27,623,665.237999992,42.2379999918
job50,1,0,652,669.297999991,17.2979999915
job49,1393,0,640,672.341857723,32.3418577229
job51,1,0,656,673.278999991,17.2789999914
job53,2,0,660,680.36221772,20.3622177198
job54,49,0,695,796.212999988,101.212999988
job55,1,1,707,807.480999988,100.480999988
job60,7,0,799,817.261999988,18.261999988
job61,1,0,801,818.136999988,17.1369999879
job57,1,1,787,830.524999988,43.5249999879
job58,1,1,793,835.136999988,42.1369999878
job59,1,1,796,838.136999988,42.1369999877
job65,1,0,825,845.659217716,20.6592177159
job64,3,0,819,846.416844277,27.416844277
job67,1,0,834,851.271217716,17.2712177158
job66,1,1,826,871.407999987,45.4079999869
job68,2,0,853,872.598818015,19.5988180145
job62,119,0,810,889.422999986,79.4229999863
job69,1,1,854,900.930999986,46.9309999862
job70,219,28,865,913.093405609,48.0934056086
job63,74,10,811,914.630999986,103.630999986
job71,1,0,910,927.136999985,17.1369999854
job72,1,0,934,951.136999985,17.1369999848
job73,1,1,947,990.140999984,43.1409999841
job76,1,0,967,995.405999984,28.4059999838
job75,1,1,963,1005.31199998,42.3119999838
job74,1393,0,948,1009.59199998,61.5919999834
job77,1,1,974,1020.41699998,46.4169999834
job79,1,1,978,1021.54299998,43.5429999834
job80,49,0,1003,1021.88899998,18.8889999831
job78,119,15,975,1030.40799998,55.4079999832
job81,49,0,1027,1044.19898514,17.1989851393
job82,1,0,1035,1052.15612422,17.1561242201
job84,1,0,1049,1068.29034195,19.2903419481
job56,5228,654,738,1069.62889924,331.628899235
job85,1,0,1054,1075.75847711,21.7584771084
job52,2443,306,657,1078.66199999,421.661999986
job87,1,0,1066,1085.60099998,19.6009999816
job89,1,0,1079,1101.73699998,22.7369999812
job88,1,1,1078,1127.94999998,49.9499999809
job91,4,0,1098,1143.18499998,45.1849999803
job90,1,0,1093,1143.18499998,50.1849999803
job86,216,27,1063,1152.97499998,89.9749999803
job96,1,0,1143,1160.43683578,17.4368357849
job94,15,2,1115,1183.86599998,68.8659999795
job95,8,1,1127,1185.12899998,58.1289999795
job93,9,2,1110,1185.17099998,75.1709999795
job92,15,2,1102,1185.37699998,83.3769999795
job97,6,1,1149,1191.21499998,42.2149999794
job98,8,1,1162,1204.36299998,42.362999979
job99,15,2,1175,1218.06699998,43.0669999787
job100,2,0,1203,1220.14840882,17.148408821
job83,1713,0,1036,1250.50500618,214.505006178
job101,15,2,1208,1250.78499998,42.7849999779
job103,936,0,1221,1253.54675432,32.5467543234
job102,8,1,1218,1260.42199998,42.4219999777
job104,1,1,1229,1278.27199998,49.2719999773
job105,1,0,1267,1284.13699998,17.1369999769
job107,1,0,1289,1306.13588991,17.1358899104
job106,1,1,1272,1314.13899998,42.1389999765
job108,1,1,1310,1352.13899998,42.1389999756
job109,1,1,1328,1370.13899998,42.1389999751
job112,1,0,1355,1372.13699997,17.1369999748
job110,2,1,1336,1378.13699997,42.1369999749
job111,7,1,1345,1388.31399997,43.3139999747
job114,1,0,1386,1403.13699997,17.1369999741
job113,1,1,1364,1406.13899997,42.1389999743
job117,1,0,1419,1436.13699997,17.1369999733
job116,8,1,1402,1445.18899997,43.1889999734
job115,869,109,1393,1452.36220969,59.3622096901
job118,1,0,1441,1458.13699997,17.1369999728
job119,1,1,1462,1504.13699997,42.136999972
job120,216,27,1463,1505.23799997,42.2379999719
job121,19,3,1482,1524.37699997,42.3769999715
job122,19,3,1484,1526.18499997,42.1849999714
job123,19,3,1537,1579.16999997,42.1699999702
job124,19,3,1550,1592.17399997,42.1739999699
job128,49,0,1592,1609.1703919,17.1703919044
job125,19,3,1570,1612.17099997,42.1709999694
job129,445,0,1598,1615.38024406,17.3802440567
job130,1,0,1601,1618.34215815,17.3421581512
job126,19,3,1578,1620.17299997,42.1729999692
job127,2,1,1588,1630.28399997,42.283999969
job132,3,0,1634,1651.14840882,17.148408821
job131,18,3,1625,1667.15799997,42.1579999681
job133,1,0,1662,1679.13588991,17.1358899104
job136,1,0,1677,1694.20763999,17.2076399949
job134,1,1,1664,1706.13699997,42.1369999672
job138,1,0,1696,1713.13588991,17.1358899104
job135,216,27,1675,1717.23799997,42.2379999669
job137,108,14,1686,1733.05868284,47.0586828408
job139,110,14,1697,1739.56183712,42.5618371216
job140,6,1,1698,1740.49599997,42.4959999664
job141,4,1,1699,1741.19399997,42.1939999664
job144,1,0,1725,1742.13699997,17.1369999661
job142,6,1,1713,1755.70099997,42.700999966
job143,1,1,1714,1756.13699997,42.136999966
job146,1,0,1740,1757.32821769,17.3282176944
job145,1393,0,1734,1766.33320287,32.3332028673
job148,1,0,1752,1769.18199997,17.1819999655
job150,1,0,1774,1791.13588991,17.1358899104
job147,1,1,1744,1792.28099997,48.2809999651
job149,1,1,1768,1810.13899996,42.1389999647
job153,1,0,1819,1836.13588991,17.1358899104
job154,1,0,1821,1838.13699996,17.1369999638
job151,4,1,1798,1840.31699996,42.316999964
job152,484,61,1801,1844.66519111,43.6651911084
job155,1,0,1833,1850.13699996,17.1369999635
job157,12,0,1845,1862.22606707,17.2260670651
job156,216,27,1844,1886.23799996,42.2379999629
job158,399,50,1889,1936.44249948,47.442499483
job161,1,0,1923,1940.13588991,17.1358899104
job159,156,20,1894,1941.09861561,47.0986156079
job160,156,20,1900,1951.76787346,51.7678734565
job162,2,1,1932,1974.45499996,42.4549999608
job164,1,0,1963,2005.40432537,42.4043253664
job166,1,0,1974,2005.40432537,31.4043253664
job165,1,1,1966,2015.60399996,49.6039999599
job170,1,0,1993,2021.53854309,28.5385430944
job171,1,0,1997,2030.73821769,33.7382176879
job173,49,0,2004,2035.70666025,31.7066602456
job169,1,1,1989,2045.53999996,56.5399999592
job168,4,1,1983,2046.03399996,63.0339999591
job167,4,1,1980,2046.28899996,66.2889999591
job163,7249,0,1958,2051.23226788,93.2322678829
job172,1,1,2000,2060.67399996,60.6739999588
job174,1,1,2024,2071.87599996,47.8759999585
job175,1,1,2032,2076.84299996,44.8429999591
job176,1,0,2063,2080.13699996,17.1369999618
job177,1,0,2075,2092.13699996,17.1369999642
job178,1,0,2123,2140.13588991,17.1358899104
job179,1,0,2134,2151.13699998,17.1369999762
job180,1,1,2138,2180.15099998,42.1509999801
job181,1,1,2146,2188.17699998,42.1769999817
job182,1,1,2147,2189.13799998,42.1379999819
job183,1,1,2151,2193.16099998,42.1609999828
job184,1,1,2161,2203.16299998,42.1629999848
job187,644,0,2221,2238.45361417,17.4536141652
job185,1,1,2206,2248.16899999,42.168999994
job186,1,1,2208,2250.15699999,42.1569999944
job188,21,3,2222,2265.01,43.0099999974
job190,1,0,2248,2265.137,17.1369999995
job191,644,0,2249,2266.46613697,17.466136967
job189,21,3,2243,2285.842,42.8420000016
job196,1,0,2291,2308.4169582,17.4169582021
job194,1393,0,2275,2310.14500001,35.1450000086
job193,216,27,2272,2317.30400001,45.3040000081
job192,603,76,2262,2319.76500053,57.7650005325
job197,1,0,2308,2325.13700001,17.1370000117
job195,1,1,2287,2330.89100001,43.8910000108
job198,1,0,2321,2338.13700001,17.1370000143
job199,1,0,2326,2343.13700002,17.1370000154
job200,1,0,2328,2345.13588991,17.1358899104
job201,1393,0,2336,2368.33320287,32.3332028673
job202,1,1,2341,2385.27200002,44.2720000219
job208,63,0,2433,2450.1703919,17.1703919044
job203,1,1,2408,2450.17300004,42.1730000351
job209,1,0,2434,2451.15822502,17.1582250155
job204,216,27,2417,2459.23800004,42.238000037
job205,81,11,2419,2461.07113025,42.0711302481
job206,1,1,2421,2463.21000004,42.2100000378
job207,4,1,2430,2472.35600004,42.3560000396
job210,7,1,2435,2477.61100004,42.6110000407
job211,1,1,2445,2487.16100004,42.1610000427
job212,1,1,2453,2495.13700004,42.1370000443
job213,1,1,2467,2509.13800005,42.1380000471
job215,1,0,2496,2513.13700005,17.13700005
job214,1,1,2475,2517.15300005,42.1530000488
job216,1,1,2507,2549.15000006,42.1500000553
job220,49,0,2540,2557.15822502,17.1582250155
job221,1,0,2546,2563.15700006,17.1570000602
job217,1,1,2525,2567.13700006,42.1370000589
job222,1,0,2550,2567.13700006,17.137000061
job223,15,0,2551,2568.1703919,17.1703919044
job224,465,0,2553,2570.38024406,17.3802440567
job218,1,1,2529,2571.13700006,42.1370000598
job219,1,1,2537,2579.13700006,42.1370000614
job226,1,0,2567,2584.13588991,17.1358899104
job229,1,0,2575,2592.15000007,17.1500000661
job225,15,2,2556,2598.16500007,42.1650000653
job228,15,2,2569,2612.48500007,43.4850000682
job233,2,0,2601,2618.15612422,17.1561242201
job234,1,0,2603,2620.13700007,17.1370000718
job230,15,2,2583,2626.38000007,43.380000071
job231,1,1,2586,2628.20000007,42.2000000714
job232,1,1,2596,2638.20300007,42.2030000734
job235,1,0,2624,2641.13700008,17.1370000761
job236,125,0,2634,2651.19898514,17.1989851393
job227,1543,193,2568,2652.8164103,84.8164103034
job237,216,27,2636,2678.31900008,42.3190000816
job239,1,0,2672,2689.13700009,17.1370000858
job238,15,2,2657,2699.16300009,42.1630000858
job242,15,0,2693,2710.15822502,17.1582250155
job240,1,1,2687,2729.13700009,42.137000092
job241,9,2,2688,2730.16500009,42.1650000922
job243,868,109,2711,2770.36088336,59.3608833585
job244,33,5,2732,2774.03214393,42.0321439297
