jobId,numMaps,numReduces,startTime,finishTime,duration
job0,1,0,1,18.1534340862,17.1534340862
job2,1,0,8,25.1534340862,17.1534340862
job3,1,0,9,26.1534340862,17.1534340862
job1,1,1,6,48.266,42.266
job6,4,0,41,58.1603578529,17.1603578529
job4,155,20,17,59.7633952363,42.7633952363
job9,1,0,48,65.158,17.158
job10,1,0,58,75.158,17.158
job5,1,1,40,82.265,42.265
job11,1,0,71,88.158,17.158
job8,1,1,47,89.1599999999,42.1599999999
job12,1,0,75,92.155,17.155
job16,17,0,91,111.294575581,20.2945755809
job13,1,1,78,120.156,42.1560000001
job14,1327,166,79,136.494,57.4940000002
job15,216,27,89,137.021,48.0210000002
job18,1,0,120,137.155,17.1550000002
job7,1535,192,44,139.187364607,95.1873646069
job17,1,1,113,161.457,48.4570000003
job20,7,1,125,177.102,52.1020000004
job21,6,1,131,180.296,49.2960000004
job22,6,1,135,180.296,45.2960000004
job19,1327,166,123,180.463,57.4630000004
job27,1,0,166,183.156044304,17.1560443045
job23,6,1,149,191.216,42.2160000004
job24,6,1,159,201.162,42.1620000005
job25,6,1,161,203.19,42.1900000005
job26,6,1,164,206.162,42.1620000005
job28,1,1,191,233.155000001,42.1550000006
job29,1,1,192,234.156000001,42.1560000006
job35,1,0,234,259.421869542,25.4218695422
job36,1,0,241,260.481000001,19.4810000008
job30,1327,166,212,270.364000001,58.3640000008
job33,1,1,232,274.292000001,42.2920000008
job38,3,0,254,275.683472268,21.6834722675
job39,58,0,258,284.626000001,26.6260000006
job40,1,0,269,286.498217729,17.4982177288
job42,1,0,293,310.156044304,17.1560443045
job43,1,0,298,315.155,17.1549999998
job41,1,1,271,315.763,44.7630000001
job37,216,27,252,319.264,67.264
job31,1327,166,217,335.98,118.98
job32,1327,166,223,335.984,112.984
job44,1,1,305,347.154999999,42.1549999993
job50,1,0,338,355.153434086,17.1534340862
job45,219,28,312,355.59159721,43.5915972104
job46,1,1,319,361.156999999,42.156999999
job47,16,2,321,364.535999999,43.5359999989
job52,1,0,346,366.287651814,20.2876518142
job53,1,0,347,366.288999999,19.2889999986
job48,1,1,329,371.156999999,42.1569999987
job55,2,0,359,380.670217727,21.6702177269
job49,216,27,334,381.592999999,47.5929999985
job56,49,0,367,390.375741825,23.3757418248
job51,1393,0,341,396.714495449,55.7144954493
job61,7,0,385,403.587380436,18.5873804356
job57,1,1,370,413.424999998,43.4249999978
job62,1,0,398,418.690304998,20.6903049982
job58,1,1,373,419.135999998,46.1359999976
job59,1,1,376,420.290999998,44.2909999976
job60,1,1,382,428.557999997,46.5579999974
job66,1,0,442,466.694999996,24.6949999963
job68,1,0,455,485.743959551,30.7439595509
job65,3,0,431,487.498221584,56.4982215845
job63,119,0,415,487.738747614,72.7387476139
job69,2,0,463,487.792999996,24.7929999958
job71,1,0,472,494.843999996,22.8439999956
job34,5228,654,233,496.651974134,263.651974134
job72,1,0,477,497.180127921,20.1801279205
job70,1,1,465,512.865999995,47.8659999954
job67,1,1,448,512.865999995,64.8659999954
job64,74,10,418,514.116999995,96.1169999954
job77,1,0,501,526.988999995,25.9889999948
job74,1,1,486,536.836999995,50.8369999948
job76,1,1,492,536.882999995,44.8829999948
job75,1393,0,491,563.173623773,72.1736237729
job73,869,109,480,565.505135609,85.5051356094
job54,2443,306,358,887.20299999,529.20299999
