jobId,numMaps,numReduces,startTime,finishTime,duration
job0,1,0,7,24.1401353976,17.1401353976
job2,1,0,22,39.1401353976,17.1401353976
job3,1,0,32,49.1401353976,17.1401353976
job5,4,0,43,60.1412326336,17.1412326336
job1,1,1,20,62.252,42.252
job7,1,0,58,75.141,17.141
job4,1,1,42,84.245,42.245
job6,1,1,54,96.142,42.142
job8,1,0,102,119.140135398,17.1401353976
job10,1,0,115,132.140135398,17.1401353976
job11,1,0,119,136.140135398,17.1401353976
job9,155,20,106,148.259741147,42.2597411471
job12,1,1,125,167.142,42.1420000003
job15,17,0,149,172.319655272,23.3196552717
job17,1,0,172,189.140135398,17.1401353976
job14,216,27,143,196.378,53.3780000004
job13,1327,166,139,196.455,57.4550000004
job16,1,1,155,197.281,42.2810000005
job18,1327,166,198,255.432000001,57.4320000007
job19,7,1,208,256.561000001,48.5610000007
job20,6,1,237,279.143000001,42.1430000008
job21,6,1,247,289.150000001,42.1500000007
job22,6,1,282,324.15,42.1499999999
job26,1,0,310,327.140135398,17.1401353976
job23,6,1,297,339.15,42.1499999995
job24,6,1,299,341.174999999,42.1749999995
job25,6,1,301,343.149999999,42.1499999994
job27,1,1,329,371.141999999,42.1419999988
job28,1,1,342,384.141999998,42.1419999984
job29,1327,166,369,426.672999997,57.6729999974
job33,1,0,425,442.262669828,17.2626698282
job32,1,1,398,442.547999997,44.5479999971
job34,1,0,426,443.262669828,17.2626698282
job30,1327,166,373,456.734999997,83.7349999967
job31,1327,166,380,456.738999997,76.7389999967
job35,216,27,432,474.248999996,42.2489999963
job36,3,0,467,484.14875624,17.1487562397
job37,58,0,473,490.17609841,17.1760984104
job38,1,0,485,502.140999995,17.1409999954
job41,1,0,535,552.14875624,17.1487562397
job42,1,0,549,566.140135398,17.1401353976
job40,1,1,524,566.220999994,42.2209999941
job39,1535,192,513,597.03189553,84.0318955303
job43,1,1,569,611.141999993,42.1419999931
job44,1,1,586,628.142999993,42.1429999927
job48,1,0,629,646.140999992,17.140999992
job45,16,2,611,653.152999992,42.1529999921
job46,1,1,619,661.141999992,42.1419999919
job47,216,27,623,665.248999992,42.2489999918
job50,1,0,652,669.28721772,17.2872177201
job49,1393,0,640,672.350167868,32.3501678684
job51,1,0,656,673.279522535,17.2795225349
job53,2,0,660,677.409435448,17.409435448
job54,49,0,695,801.883999988,106.883999988
job55,1,1,707,811.452999988,104.452999988
job61,1,0,801,818.243999988,17.2439999879
job57,1,1,787,830.630999988,43.6309999879
job58,1,1,793,836.454999988,43.4549999877
job59,1,1,796,838.204999988,42.2049999877
job65,1,0,825,848.511113766,23.5111137661
job67,1,0,834,853.339217716,19.3392177157
job60,7,0,799,868.474999987,69.4749999868
job66,1,1,826,877.590999987,51.5909999868
job64,3,0,819,884.610999986,65.6109999864
job68,2,0,853,886.352999986,33.3529999863
job62,119,0,810,891.263999986,81.2639999862
job69,1,1,854,904.783999986,50.7839999861
job70,219,28,865,911.862449757,46.8624497573
job63,74,10,811,916.452999986,105.452999986
job71,1,0,910,927.141232634,17.1412326336
job72,1,0,934,951.142999985,17.1429999848
job73,1,1,947,990.146999984,43.1469999841
job76,1,0,967,995.40966809,28.4096680896
job75,1,1,963,1005.31199998,42.3119999838
job74,1393,0,948,1005.39732388,57.3973238824
job79,1,1,978,1020.39199998,42.3919999834
job77,1,1,974,1020.42399998,46.4239999834
job80,49,0,1003,1021.92899998,18.9289999831
job78,119,15,975,1030.42499998,55.4249999832
job56,5228,654,738,1041.81421232,303.814212323
job81,49,0,1027,1044.18489164,17.1848916375
job82,1,0,1035,1052.1401354,17.1401353976
job52,2443,306,657,1083.39199999,426.391999985
job84,1,0,1049,1098.34921771,49.3492177135
job85,1,0,1054,1099.52799998,45.5279999813
job87,1,0,1066,1115.66221771,49.6622177093
job90,1,0,1093,1159.21387722,66.2138772216
job89,1,0,1079,1159.21499998,80.2149999799
job91,4,0,1098,1159.24984023,61.2498402344
job96,1,0,1143,1160.47199998,17.4719999798
job88,1,1,1078,1184.21499998,106.21499998
job86,216,27,1063,1184.35999998,121.35999998
job93,9,2,1110,1185.42799998,75.4279999795
job92,15,2,1102,1185.81399998,83.8139999795
job94,15,2,1115,1185.86899998,70.8689999795
job95,8,1,1127,1186.11899998,59.1189999795
job97,6,1,1149,1191.15399998,42.1539999794
job98,8,1,1162,1204.39699998,42.396999979
job99,15,2,1175,1217.85999998,42.8599999787
job100,2,0,1203,1220.22099998,17.2209999784
job83,1713,0,1036,1250.57061317,214.570613171
job101,15,2,1208,1250.68699998,42.686999978
job103,936,0,1221,1253.32114576,32.3211457637
job102,8,1,1218,1260.35399998,42.3539999777
job104,1,1,1229,1278.27799998,49.2779999773
job105,1,0,1267,1284.1401354,17.1401353976
job107,1,0,1289,1306.1401354,17.1401353976
job106,1,1,1272,1314.14299998,42.1429999765
job108,1,1,1310,1352.14299998,42.1429999756
job109,1,1,1328,1370.14199998,42.1419999751
job112,1,0,1355,1372.14099997,17.1409999748
job110,2,1,1336,1378.14999997,42.1499999749
job111,7,1,1345,1387.83699997,42.8369999747
job114,1,0,1386,1403.1401354,17.1401353976
job113,1,1,1364,1406.14299997,42.1429999743
job117,1,0,1419,1436.14099997,17.1409999733
job116,8,1,1402,1444.14999997,42.1499999734
job115,869,109,1393,1454.88798534,61.8879853394
job118,1,0,1441,1458.14099997,17.1409999728
job119,1,1,1462,1504.14199997,42.141999972
job120,216,27,1463,1505.23499997,42.2349999719
job121,19,3,1482,1524.37799997,42.3779999715
job122,19,3,1484,1526.17199997,42.1719999714
job123,19,3,1537,1579.17399997,42.1739999702
job124,19,3,1550,1592.17699997,42.1769999699
job128,49,0,1592,1609.17609841,17.1760984104
job125,19,3,1570,1612.16299997,42.1629999694
job129,445,0,1598,1615.32106328,17.321063275
job130,1,0,1601,1618.28499997,17.284999969
job126,19,3,1578,1620.16899997,42.1689999692
job127,2,1,1588,1630.28899997,42.288999969
job132,3,0,1634,1651.14123263,17.1412326336
job131,18,3,1625,1667.14999997,42.1499999681
job133,1,0,1662,1679.14099997,17.1409999676
job136,1,0,1677,1694.22308328,17.2230832764
job134,1,1,1664,1706.14199997,42.1419999672
job138,1,0,1696,1713.14099997,17.1409999668
job135,216,27,1675,1717.24899997,42.2489999669
job137,108,14,1686,1733.05868284,47.0586828408
job139,110,14,1697,1739.56183712,42.5618371216
job140,6,1,1698,1740.48799997,42.4879999664
job141,4,1,1699,1741.18599997,42.1859999664
job144,1,0,1725,1742.1401354,17.1401353976
job142,6,1,1713,1755.68599997,42.685999966
job143,1,1,1714,1756.14299997,42.142999966
job146,1,0,1740,1758.27599997,18.2759999657
job145,1393,0,1734,1766.33278833,32.3327883277
job148,1,0,1752,1769.18091837,17.1809183655
job150,1,0,1774,1791.14099996,17.1409999649
job147,1,1,1744,1792.28099997,48.2809999651
job149,1,1,1768,1810.14299996,42.1429999647
job153,1,0,1819,1836.1401354,17.1401353976
job154,1,0,1821,1838.1401354,17.1401353976
job151,4,1,1798,1840.40099996,42.400999964
job152,484,61,1801,1843.61519111,42.6151911084
job155,1,0,1833,1850.14099996,17.1409999635
job157,12,0,1845,1862.24267831,17.2426783101
job156,216,27,1844,1886.23499996,42.2349999629
job158,399,50,1889,1936.44249948,47.442499483
job161,1,0,1923,1940.1401354,17.1401353976
job159,156,20,1894,1941.09861561,47.0986156079
job160,156,20,1900,1949.75787346,49.7578734565
job162,2,1,1932,1974.44699996,42.4469999608
job166,1,0,1974,2005.48999996,31.4899999599
job164,1,0,1963,2005.48999996,42.4899999599
job165,1,1,1966,2015.58699996,49.5869999599
job171,1,0,1997,2021.70599996,24.7059999595
job170,1,0,1993,2021.70599996,28.7059999595
job173,49,0,2004,2035.71296932,31.7129693224
job169,1,1,1989,2045.54399996,56.5439999592
job168,4,1,1983,2045.91299996,62.9129999591
job167,4,1,1980,2045.99899996,65.9989999591
job163,7249,0,1958,2051.18000094,93.1800009405
job172,1,1,2000,2060.67899996,60.6789999588
job174,1,1,2024,2071.86099996,47.8609999585
job175,1,1,2032,2076.84899996,44.8489999591
job176,1,0,2063,2080.1401354,17.1401353976
job177,1,0,2075,2092.14099996,17.1409999642
job178,1,0,2123,2140.1401354,17.1401353976
job179,1,0,2134,2151.1401354,17.1401353976
job180,1,1,2138,2180.15599998,42.1559999801
job181,1,1,2146,2188.18199998,42.1819999817
job182,1,1,2147,2189.14199998,42.1419999819
job183,1,1,2151,2193.16599998,42.1659999828
job184,1,1,2161,2203.16699998,42.1669999848
job187,644,0,2221,2238.38129138,17.3812913808
