jobId,numMaps,numReduces,startTime,finishTime,duration
job0,1,0,1,18.1438627415,17.1438627415
job2,1,0,8,25.1438627415,17.1438627415
job3,1,0,9,26.145,17.145
job1,1,1,6,48.256,42.256
job6,4,0,41,58.1512751405,17.1512751405
job4,155,20,17,59.7633952363,42.7633952363
job9,1,0,48,65.145,17.145
job10,1,0,58,75.1438627415,17.1438627415
job5,1,1,40,82.249,42.249
job11,1,0,71,88.1438627415,17.1438627415
job8,1,1,47,89.1469999999,42.1469999999
job12,1,0,75,92.145,17.145
job16,17,0,91,111.285990079,20.285990079
job13,1,1,78,120.145,42.1450000001
job7,1535,192,44,131.989017233,87.9890172328
job15,216,27,89,136.324,47.3240000002
job14,1327,166,79,136.469,57.4690000002
job18,1,0,120,137.145,17.1450000002
job17,1,1,113,156.008,43.0080000003
job21,6,1,131,176.46,45.4600000004
job20,7,1,125,176.971,51.9710000004
job22,6,1,135,180.287,45.2870000004
job19,1327,166,123,180.449,57.4490000004
job27,1,0,166,183.143862742,17.1438627415
job23,6,1,149,191.187,42.1870000004
job24,6,1,159,201.153,42.1530000005
job25,6,1,161,203.193,42.1930000005
job26,6,1,164,206.153,42.1530000005
job28,1,1,191,233.146000001,42.1460000006
job29,1,1,192,234.146000001,42.1460000006
job35,1,0,234,259.428000001,25.4280000008
job36,1,0,241,260.440715534,19.4407155341
job30,1327,166,212,270.340000001,58.3400000008
job38,3,0,254,275.794000001,21.7940000008
job33,1,1,232,284.421000001,52.4210000008
job39,58,0,258,285.279000001,27.2790000005
job40,1,0,269,290.853,21.8530000004
job42,1,0,293,310.156,17.156
job43,1,0,298,315.153,17.1529999998
job41,1,1,271,317.18,46.18
job37,216,27,252,317.725,65.725
job31,1327,166,217,335.043,118.043
job32,1327,166,223,335.045,112.045
job44,1,1,305,347.142999999,42.1429999993
job50,1,0,338,355.468999999,17.4689999989
job46,1,1,319,361.209999999,42.209999999
job47,16,2,321,364.859999999,43.8599999989
job52,1,0,346,366.289999999,20.2899999986
job53,1,0,347,370.473217727,23.4732177269
job48,1,1,329,376.155999999,47.1559999986
job45,219,28,312,376.329912196,64.3299121962
job55,2,0,359,379.994217727,20.9942177269
job49,216,27,334,383.207999998,49.2079999985
job56,49,0,367,390.384741825,23.3847418248
job51,1393,0,341,397.936999998,56.9369999979
job57,1,1,370,413.475999998,43.4759999977
job58,1,1,373,416.291999998,43.2919999977
job59,1,1,376,420.131999998,44.1319999976
job62,1,0,398,426.901963875,28.9019638745
job61,7,0,385,427.458435454,42.4584354539
job60,1,1,382,436.768999997,54.7689999972
job65,3,0,431,453.84358963,22.84358963
job66,1,0,442,461.282347424,19.2823474241
job68,1,0,455,473.861088638,18.8610886379
job63,119,0,415,482.343999996,67.3439999959
job69,2,0,463,484.192999996,21.1929999958
job71,1,0,472,489.526217724,17.5262177241
job67,1,1,448,494.065999996,46.0659999958
job34,5228,654,233,495.782773201,262.782773201
job64,74,10,418,496.313999996,78.3139999958
job72,1,0,477,497.162999996,20.1629999955
job70,1,1,465,511.070999995,46.0709999954
job77,1,0,501,526.206999995,25.2069999948
job74,1,1,486,528.763999995,42.763999995
job76,1,1,492,537.479999995,45.4799999948
job75,1393,0,491,603.234959548,112.234959548
job73,869,109,480,620.757985339,140.757985339
job54,2443,306,358,873.95099999,515.95099999
